Unique ID,Airline,Airline ID,Source Airport ID,Source Airport,Source Airport Name,Source Airport City,Source Airport Country,Source Airport Latitude,Source Airport Longitude,Source Airport Timezone,Destination Airport ID,Destination Airport,Destination Airport Name,Destination Airport City,Destination Airport Country,Destination Airport Latitude,Destination Airport Longitude,Destination Airport Timezone,Codeshare,Stops,Equipment
121,AA,24,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,CRJ
122,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,3341,ADL,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,9.5,Y,0,737
123,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,2006,AKL,Auckland International Airport,Auckland,New Zealand,-37.0080986,174.7920074,12,Y,0,737
124,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,3355,CBR,Canberra International Airport,Canberra,Australia,-35.30690002,149.1950073,10,Y,0,737
125,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,3322,CNS,Cairns International Airport,Cairns,Australia,-16.88579941,145.7550049,10,Y,0,737
126,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,3999,DRW,Darwin International Airport,Darwin,Australia,-12.41469955,130.8769989,9.5,Y,0,763
127,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,Y,0,744
128,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,3339,MEL,Melbourne International Airport,Melbourne,Australia,-37.673302,144.843002,10,Y,0,737
129,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,3351,PER,Perth International Airport,Perth,Australia,-31.94029999,115.9670029,8,Y,0,330
130,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,3361,SYD,Sydney Kingsford Smith International Airport,Sydney,Australia,-33.94609833,151.177002,10,Y,0,744 737
131,AA,24,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,3330,TSV,Townsville Airport,Townsville,Australia,-19.25250053,146.7649994,10,Y,0,737
132,AA,24,2709,BOG,El Dorado International Airport,Bogota,Colombia,4.70159,-74.1469,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,319
133,AA,24,2709,BOG,El Dorado International Airport,Bogota,Colombia,4.70159,-74.1469,-5,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,757 763
134,AA,24,3495,BOI,Boise Air Terminal/Gowen Field,Boise,United States,43.5644,-116.223,-7,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,319
135,AA,24,2997,BOM,Chhatrapati Shivaji International Airport,Mumbai,India,19.08869934,72.86789703,5.5,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,777
136,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,Y,0,CRJ
137,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,319 321 320 E90
138,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,1852,CUN,CancÃºn International Airport,Cancun,Mexico,21.03650093,-86.87709808,-5,,0,319
139,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,,0,319 E90
140,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,738 757
141,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,,0,738
142,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,738 757
143,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,,0,E90 319
144,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,777 744
145,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,1229,MAD,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,Madrid,Spain,40.471926,-3.56264,1,,0,330
146,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3542,MDT,Harrisburg International Airport,Harrisburg,United States,40.19350052,-76.76339722,-5,,0,DH3
147,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,757 738
148,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,2279,NRT,Narita International Airport,Tokyo,Japan,35.76470184,140.3860016,9,,0,787
149,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,738
150,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3720,PDX,Portland International Airport,Portland,United States,45.58869934,-122.5979996,-8,Y,0,737
151,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,E90 319 321 320
152,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,320 319 321
153,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3570,PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,-5,Y,0,E70 CRJ
154,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3608,RIC,Richmond International Airport,Richmond,United States,37.50519943,-77.31970215,-5,Y,0,CRJ
155,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3622,ROC,Greater Rochester International Airport,Rochester,United States,43.1189003,-77.67240143,-5,Y,0,CRJ
156,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3731,SAN,San Diego International Airport,San Diego,United States,32.73360062,-117.1900024,-8,Y,0,737
157,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,Y,0,737
158,AA,24,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,3745,SYR,Syracuse Hancock International Airport,Syracuse,United States,43.11119843,-76.10630035,-5,,0,DH3
159,AA,24,3612,BPT,Southeast Texas Regional Airport,Beaumont,United States,29.95079994,-94.02069855,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,CRJ ERD ER4
160,AA,24,3738,BRO,Brownsville South Padre Island International Airport,Brownsville,United States,25.90679932,-97.42590332,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,CRJ ER4
161,AA,24,302,BRU,Brussels Airport,Brussels,Belgium,50.90140152,4.48443985,1,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,319 320 321
162,AA,24,302,BRU,Brussels Airport,Brussels,Belgium,50.90140152,4.48443985,1,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,767
163,AA,24,2531,BSB,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,-15.86916733,-47.92083359,-3,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,757 763
164,AA,24,1423,BSL,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,47.59,7.5291667,1,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,319 320
165,AA,24,3846,BTR,Baton Rouge Metropolitan Airport,Baton Rouge,United States,30.533199,-91.149597,-6,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,CRJ
166,AA,24,3846,BTR,Baton Rouge Metropolitan Airport,Baton Rouge,United States,30.533199,-91.149597,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,CRJ ERD ER4
167,AA,24,3711,BTV,Burlington International Airport,Burlington,United States,44.47190094,-73.15329742,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,,0,CRJ
168,AA,24,3711,BTV,Burlington International Airport,Burlington,United States,44.47190094,-73.15329742,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,E90
169,AA,24,1489,BUD,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093,1,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,320
170,AA,24,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,Y,0,CRJ
171,AA,24,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,320 319 737
172,AA,24,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,E70 CRJ E75
173,AA,24,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,CR7 ER4 E75
174,AA,24,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,DH3
175,AA,24,3644,BUR,Bob Hope Airport,Burbank,United States,34.20069885,-118.3590012,-8,3720,PDX,Portland International Airport,Portland,United States,45.58869934,-122.5979996,-8,Y,0,CR7
176,AA,24,3644,BUR,Bob Hope Airport,Burbank,United States,34.20069885,-118.3590012,-8,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,Y,0,CR9 CRJ
177,AA,24,3644,BUR,Bob Hope Airport,Burbank,United States,34.20069885,-118.3590012,-8,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,Y,0,737
178,AA,24,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,E90 321 757 319 737 320
179,AA,24,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,M83 M80
180,AA,24,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,Y,0,ER4
181,AA,24,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,767
182,AA,24,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,738
183,AA,24,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,E75 ER4 CR7
184,AA,24,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,319 DH3 E90
185,AA,24,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,319 320
186,AA,24,1957,BZE,Philip S. W. Goldson International Airport,Belize City,Belize,17.53910065,-88.30819702,-6,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,319
187,AA,24,1957,BZE,Philip S. W. Goldson International Airport,Belize City,Belize,17.53910065,-88.30819702,-6,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,738
188,AA,24,1957,BZE,Philip S. W. Goldson International Airport,Belize City,Belize,17.53910065,-88.30819702,-6,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,738
189,AA,24,3561,CAE,Columbia Metropolitan Airport,Columbia,United States,33.93880081,-81.11949921,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,DH8
190,AA,24,3561,CAE,Columbia Metropolitan Airport,Columbia,United States,33.93880081,-81.11949921,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,,0,CRJ
191,AA,24,3561,CAE,Columbia Metropolitan Airport,Columbia,United States,33.93880081,-81.11949921,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ER4
192,AA,24,3561,CAE,Columbia Metropolitan Airport,Columbia,United States,33.93880081,-81.11949921,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,Y,0,CRJ
193,AA,24,4112,CAK,Akron Canton Regional Airport,Akron,United States,40.91609955,-81.44219971,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,CR7 CRJ
194,AA,24,4112,CAK,Akron Canton Regional Airport,Akron,United States,40.91609955,-81.44219971,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,CRJ
195,AA,24,4112,CAK,Akron Canton Regional Airport,Akron,United States,40.91609955,-81.44219971,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,CRJ
196,AA,24,3355,CBR,Canberra International Airport,Canberra,Australia,-35.30690002,149.1950073,10,3320,BNE,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,10,Y,0,737
197,AA,24,3355,CBR,Canberra International Airport,Canberra,Australia,-35.30690002,149.1950073,10,3339,MEL,Melbourne International Airport,Melbourne,Australia,-37.673302,144.843002,10,Y,0,737
198,AA,24,3355,CBR,Canberra International Airport,Canberra,Australia,-35.30690002,149.1950073,10,3361,SYD,Sydney Kingsford Smith International Airport,Sydney,Australia,-33.94609833,151.177002,10,Y,0,737
199,AA,24,2851,CCS,SimÃ³n BolÃ­var International Airport,Caracas,Venezuela,10.601194,-66.991222,-4,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,738
200,AA,24,2851,CCS,SimÃ³n BolÃ­var International Airport,Caracas,Venezuela,10.601194,-66.991222,-4,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,,0,757 738
201,AA,24,2851,CCS,SimÃ³n BolÃ­var International Airport,Caracas,Venezuela,10.601194,-66.991222,-4,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,757 763 738
202,AA,24,2851,CCS,SimÃ³n BolÃ­var International Airport,Caracas,Venezuela,10.601194,-66.991222,-4,2890,SJU,Luis Munoz Marin International Airport,San Juan,Puerto Rico,18.43939972,-66.00180054,-4,,0,738
203,AA,24,1382,CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,1,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,333
204,AA,24,1382,CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,1,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,763 777
205,AA,24,1382,CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,1,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,,0,763 757
206,AA,24,1382,CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,1,3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,8,,0,380
207,AA,24,1382,CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,1,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,319 320 321
208,AA,24,1382,CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,1,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,763
209,AA,24,1382,CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,1,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,763
210,AA,24,1382,CDG,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,1,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,332
211,AA,24,3578,CHA,Lovell Field,Chattanooga,United States,35.03530121,-85.20379639,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,CRJ DH8
212,AA,24,3578,CHA,Lovell Field,Chattanooga,United States,35.03530121,-85.20379639,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,CRJ
213,AA,24,3578,CHA,Lovell Field,Chattanooga,United States,35.03530121,-85.20379639,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,Y,0,ER4 ERD
214,AA,24,3578,CHA,Lovell Field,Chattanooga,United States,35.03530121,-85.20379639,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,Y,0,ER4 ERD
215,AA,24,2009,CHC,Christchurch International Airport,Christchurch,New Zealand,-43.48939896,172.5319977,12,3361,SYD,Sydney Kingsford Smith International Airport,Sydney,Australia,-33.94609833,151.177002,10,Y,0,737
216,AA,24,4015,CHO,Charlottesville Albemarle Airport,Charlottesville VA,United States,38.1385994,-78.45290375,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,DH8 CRJ DH3
217,AA,24,4015,CHO,Charlottesville Albemarle Airport,Charlottesville VA,United States,38.1385994,-78.45290375,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,Y,0,ERD
